assignment_id,depot_id,bus_id,route_id,conductor_id,duty_date,shift_name,shift_start,shift_end,assignment_status,data_source
DA00783,D087,B0261,R0261,C0783,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00784,D088,B0262,R0262,C0784,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00785,D088,B0262,R0262,C0785,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00786,D088,B0262,R0262,C0786,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00787,D088,B0263,R0263,C0787,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00788,D088,B0263,R0263,C0788,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00789,D088,B0263,R0263,C0789,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00790,D088,B0264,R0264,C0790,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00791,D088,B0264,R0264,C0791,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00792,D088,B0264,R0264,C0792,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00793,D089,B0265,R0265,C0793,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00794,D089,B0265,R0265,C0794,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00795,D089,B0265,R0265,C0795,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00796,D089,B0266,R0266,C0796,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00797,D089,B0266,R0266,C0797,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00798,D089,B0266,R0266,C0798,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00799,D089,B0267,R0267,C0799,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00800,D089,B0267,R0267,C0800,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00801,D089,B0267,R0267,C0801,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00802,D090,B0268,R0268,C0802,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00803,D090,B0268,R0268,C0803,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00804,D090,B0268,R0268,C0804,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00805,D090,B0269,R0269,C0805,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00806,D090,B0269,R0269,C0806,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00807,D090,B0269,R0269,C0807,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00808,D090,B0270,R0270,C0808,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00809,D090,B0270,R0270,C0809,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00810,D090,B0270,R0270,C0810,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00811,D091,B0271,R0271,C0811,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00812,D091,B0271,R0271,C0812,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00813,D091,B0271,R0271,C0813,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00814,D091,B0272,R0272,C0814,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00815,D091,B0272,R0272,C0815,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00816,D091,B0272,R0272,C0816,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00817,D091,B0273,R0273,C0817,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00818,D091,B0273,R0273,C0818,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00819,D091,B0273,R0273,C0819,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00820,D092,B0274,R0274,C0820,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00821,D092,B0274,R0274,C0821,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00822,D092,B0274,R0274,C0822,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00823,D092,B0275,R0275,C0823,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00824,D092,B0275,R0275,C0824,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00825,D092,B0275,R0275,C0825,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00826,D092,B0276,R0276,C0826,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00827,D092,B0276,R0276,C0827,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00828,D092,B0276,R0276,C0828,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00829,D093,B0277,R0277,C0829,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00830,D093,B0277,R0277,C0830,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00831,D093,B0277,R0277,C0831,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00832,D093,B0278,R0278,C0832,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00833,D093,B0278,R0278,C0833,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00834,D093,B0278,R0278,C0834,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00835,D093,B0279,R0279,C0835,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00836,D093,B0279,R0279,C0836,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00837,D093,B0279,R0279,C0837,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00838,D094,B0280,R0280,C0838,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00839,D094,B0280,R0280,C0839,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00840,D094,B0280,R0280,C0840,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00841,D094,B0281,R0281,C0841,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00842,D094,B0281,R0281,C0842,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00843,D094,B0281,R0281,C0843,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00844,D094,B0282,R0282,C0844,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00845,D094,B0282,R0282,C0845,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00846,D094,B0282,R0282,C0846,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00847,D095,B0283,R0283,C0847,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00848,D095,B0283,R0283,C0848,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00849,D095,B0283,R0283,C0849,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00850,D095,B0284,R0284,C0850,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00851,D095,B0284,R0284,C0851,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00852,D095,B0284,R0284,C0852,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00853,D095,B0285,R0285,C0853,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00854,D095,B0285,R0285,C0854,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00855,D095,B0285,R0285,C0855,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00856,D096,B0286,R0286,C0856,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00857,D096,B0286,R0286,C0857,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00858,D096,B0286,R0286,C0858,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00859,D096,B0287,R0287,C0859,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00860,D096,B0287,R0287,C0860,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00861,D096,B0287,R0287,C0861,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00862,D096,B0288,R0288,C0862,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00863,D096,B0288,R0288,C0863,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00864,D096,B0288,R0288,C0864,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00865,D097,B0289,R0289,C0865,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00866,D097,B0289,R0289,C0866,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00867,D097,B0289,R0289,C0867,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00868,D097,B0290,R0290,C0868,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00869,D097,B0290,R0290,C0869,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00870,D097,B0290,R0290,C0870,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00871,D097,B0291,R0291,C0871,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00872,D097,B0291,R0291,C0872,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00873,D097,B0291,R0291,C0873,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
